dataset,v.model,alpha,beta,AR,MA,distribution,mIC,log_likelihood,elapsed
rt_ret,csGARCH,1,1,0,1,std,0.641786451,-5849.793734,7.872
rt_ret,csGARCH,1,1,1,0,std,0.641818689,-5850.088505,7.66
rt_ret,csGARCH,1,1,0,0,sstd,0.641823233,-5850.130049,10.492
rt_ret,csGARCH,1,1,0,1,sstd,0.641910751,-5848.63281,13.187
rt_ret,csGARCH,1,1,1,0,sstd,0.64193815,-5848.883332,13.087
rt_ret,csGARCH,1,2,0,0,std,0.642047511,-5852.180734,6.604
rt_ret,csGARCH,1,2,0,1,std,0.642102708,-5850.387969,9.054
rt_ret,csGARCH,1,2,1,0,std,0.642134837,-5850.681736,8.991
rt_ret,csGARCH,1,2,0,0,sstd,0.642138818,-5850.718138,12.131
rt_ret,csGARCH,1,2,0,1,sstd,0.642226957,-5849.226606,15.129
rt_ret,csGARCH,1,2,1,0,sstd,0.642254246,-5849.476121,16.058
rt_ret,sGARCH,2,1,0,0,std,0.642287561,-5858.97064,5.467
rt_ret,sGARCH,2,1,0,0,sstd,0.642352785,-5857.269496,9.719
rt_ret,sGARCH,2,1,0,1,std,0.642375295,-5857.475323,7.392
rt_ret,sGARCH,2,1,1,0,std,0.642400708,-5857.707687,7.447
rt_ret,sGARCH,2,1,0,1,sstd,0.642473024,-5856.071416,12.759
rt_ret,sGARCH,2,1,1,0,sstd,0.642493824,-5856.261603,12.91
rt_ret,sGARCH,2,2,0,0,std,0.642498111,-5858.598284,7.137
rt_ret,sGARCH,2,2,0,0,sstd,0.642561659,-5856.881853,11.806
rt_ret,sGARCH,2,2,0,1,std,0.642585912,-5857.103603,9.052
rt_ret,sGARCH,2,2,1,0,std,0.642611276,-5857.335521,8.917
rt_ret,sGARCH,2,2,0,1,sstd,0.642681911,-5855.683915,14.699
rt_ret,sGARCH,2,2,1,0,sstd,0.642702675,-5855.873763,15.549
rt_ret,sGARCH,1,1,0,0,std,0.643099477,-5868.691936,4.54
rt_ret,sGARCH,1,1,0,1,std,0.643159077,-5866.939348,5.988
rt_ret,sGARCH,1,1,1,0,std,0.643191053,-5867.231719,5.915
rt_ret,sGARCH,1,1,0,0,sstd,0.643200459,-5867.317722,7.834
rt_ret,sGARCH,1,1,0,1,sstd,0.643291647,-5865.853988,10.695
rt_ret,sGARCH,1,1,1,0,sstd,0.643318904,-5866.103208,10.329
rt_ret,sGARCH,1,2,0,0,std,0.643374136,-5868.905738,4.561
rt_ret,sGARCH,1,2,0,1,std,0.643433888,-5867.154567,7.002
rt_ret,sGARCH,1,2,1,0,std,0.643465835,-5867.446675,6.821
rt_ret,sGARCH,1,2,0,0,sstd,0.643475115,-5867.531522,8.633
rt_ret,sGARCH,1,2,0,1,sstd,0.643566444,-5866.069099,11.99
rt_ret,sGARCH,1,2,1,0,sstd,0.643593673,-5866.318071,11.697
rt_ret,gjrGARCH,2,2,1,0,sstd,0.666852055,-6072.088779,27.385
rt_ret,csGARCH,2,1,1,1,snorm,0.758192445,-6909.557042,8.657
rt_ret,csGARCH,2,2,1,1,snorm,0.758443709,-6909.557066,9.319
rt_ret,csGARCH,1,1,1,1,snorm,0.758447185,-6914.183698,7.412
rt_ret,csGARCH,2,1,1,1,norm,0.758523545,-6914.881892,6.826
rt_ret,csGARCH,1,2,1,1,snorm,0.758753933,-6914.691011,8.538
rt_ret,csGARCH,2,2,1,1,norm,0.758774809,-6914.881887,7.982
rt_ret,csGARCH,1,1,1,1,norm,0.758797808,-6919.687081,5.517
rt_ret,csGARCH,1,2,1,1,norm,0.759104759,-6920.196226,6.955
rt_ret,eGARCH,2,2,1,1,snorm,0.766013768,-6978.773907,12.217
rt_ret,eGARCH,2,1,1,1,snorm,0.766589573,-6986.336185,10.103
rt_ret,eGARCH,2,1,1,1,norm,0.767439798,-6996.407648,7.318
rt_ret,eGARCH,2,2,1,1,norm,0.768238145,-7001.409904,9.084
rt_ret,sGARCH,1,1,1,1,snorm,0.773872441,-7059.819476,6.495
rt_ret,sGARCH,2,1,1,1,snorm,0.77409354,-7059.5436,7.415
rt_ret,gjrGARCH,1,1,1,1,snorm,0.774120116,-7059.786602,9.074
rt_ret,sGARCH,1,2,1,1,snorm,0.774146872,-7060.031244,7.576
rt_ret,sGARCH,2,2,1,1,snorm,0.774231683,-7058.509252,8.911
rt_ret,gjrGARCH,2,2,1,1,snorm,0.774313393,-7054.661527,15.677
rt_ret,gjrGARCH,1,2,1,1,snorm,0.774394536,-7059.998297,10.29
rt_ret,sGARCH,1,1,1,1,norm,0.774938619,-7071.865587,4.916
rt_ret,sGARCH,2,1,1,1,norm,0.775164654,-7071.634826,5.88
rt_ret,gjrGARCH,1,1,1,1,norm,0.77518989,-7071.865565,6.95
rt_ret,sGARCH,1,2,1,1,norm,0.775213455,-7072.08104,5.607
rt_ret,sGARCH,2,2,1,1,norm,0.775287128,-7070.457173,7.427
rt_ret,gjrGARCH,1,2,1,1,norm,0.775464723,-7072.081014,8.345
rt_ret,gjrGARCH,2,2,1,1,norm,0.775474622,-7067.576631,12.049
rt_ret,eGARCH,1,1,1,1,norm,0.778426908,-7101.463238,5.608
rt_ret,csGARCH,2,1,0,0,snorm,0.779520262,-7109.162832,4.782
rt_ret,csGARCH,2,1,0,1,snorm,0.77974829,-7108.950349,6.992
rt_ret,csGARCH,2,1,1,0,snorm,0.779753268,-7108.99586,7.206
rt_ret,csGARCH,2,2,0,0,snorm,0.779771528,-7109.162827,5.756
rt_ret,csGARCH,1,1,0,0,snorm,0.779987485,-7115.73238,3.718
rt_ret,csGARCH,2,2,0,1,snorm,0.779999556,-7108.950362,8.099
rt_ret,csGARCH,2,2,1,0,snorm,0.78000453,-7108.995847,7.829
rt_ret,csGARCH,1,1,0,1,snorm,0.7802102,-7115.471282,5.566
rt_ret,csGARCH,1,1,1,0,snorm,0.780216596,-7115.529763,5.797
rt_ret,csGARCH,1,2,0,0,snorm,0.780294809,-7116.244906,4.742
rt_ret,csGARCH,1,2,0,1,snorm,0.780517616,-7115.984682,6.722
rt_ret,csGARCH,1,2,1,0,snorm,0.780523991,-7116.042974,6.831
rt_ret,csGARCH,2,1,0,0,norm,0.780913826,-7124.202378,3.719
rt_ret,csGARCH,2,1,0,1,norm,0.781165037,-7124.20184,5.733
rt_ret,csGARCH,2,1,1,0,norm,0.781165051,-7124.201964,5.381
rt_ret,csGARCH,2,2,0,0,norm,0.781165097,-7124.202382,4.831
rt_ret,csGARCH,2,2,0,1,norm,0.781416304,-7124.201837,6.177
rt_ret,csGARCH,2,2,1,0,norm,0.781416317,-7124.201955,6.281
rt_ret,csGARCH,1,1,0,0,norm,0.781443396,-7131.342017,2.78
rt_ret,csGARCH,1,1,0,1,norm,0.781694264,-7131.338311,4.353
rt_ret,csGARCH,1,1,1,0,norm,0.781694356,-7131.339157,4.17
rt_ret,csGARCH,1,2,0,0,norm,0.781750738,-7131.854681,3.697
rt_ret,csGARCH,1,2,0,1,norm,0.782001614,-7131.851077,5.595
rt_ret,csGARCH,1,2,1,0,norm,0.782001705,-7131.85191,5.477
rt_ret,eGARCH,2,2,0,0,snorm,0.784178018,-7149.453566,7.553
rt_ret,eGARCH,2,1,0,0,snorm,0.784304929,-7152.911436,6.989
rt_ret,eGARCH,2,2,0,1,snorm,0.784361948,-7148.837892,10.009
rt_ret,eGARCH,2,2,1,0,snorm,0.784378034,-7148.984979,10.002
rt_ret,eGARCH,2,1,0,1,snorm,0.784473434,-7152.1547,8.928
rt_ret,eGARCH,2,1,1,0,snorm,0.784492547,-7152.329462,9.212
rt_ret,eGARCH,2,1,0,0,norm,0.786745695,-7177.526073,4.474
rt_ret,eGARCH,2,2,1,0,norm,0.786886104,-7174.214947,8.082
rt_ret,eGARCH,2,1,0,1,norm,0.786952293,-7177.117614,6.66
rt_ret,eGARCH,2,1,1,0,norm,0.786965503,-7177.238401,7.313
rt_ret,eGARCH,2,2,0,0,norm,0.790000746,-7204.991139,5.05
rt_ret,eGARCH,2,2,0,1,norm,0.790229971,-7204.789595,7.118
rt_ret,eGARCH,1,1,1,1,snorm,0.790264026,-7207.398441,7.534
rt_ret,eGARCH,1,2,1,1,snorm,0.790528085,-7207.5154,8.427
rt_ret,eGARCH,1,2,1,1,norm,0.791999629,-7223.267925,6.389
rt_ret,eGARCH,1,1,0,1,snorm,0.793679086,-7240.92153,6.29
rt_ret,gjrGARCH,2,1,1,1,snorm,0.793714152,-7234.349772,11.114
rt_ret,eGARCH,1,1,0,0,snorm,0.7937361,-7243.740352,4.229
rt_ret,eGARCH,1,1,1,0,snorm,0.793738419,-7241.464043,6.326
rt_ret,gjrGARCH,2,1,1,1,norm,0.793806119,-7237.488111,8.207
rt_ret,eGARCH,1,2,0,1,snorm,0.793900456,-7240.648141,7.407
rt_ret,eGARCH,1,2,0,0,snorm,0.793943367,-7243.337989,5.013
rt_ret,eGARCH,1,2,1,0,snorm,0.793956446,-7241.160088,7.605
rt_ret,gjrGARCH,1,1,0,0,snorm,0.794381263,-7249.639404,5.214
rt_ret,sGARCH,2,1,0,0,snorm,0.794538094,-7251.073385,4.326
rt_ret,gjrGARCH,1,1,0,1,snorm,0.794611778,-7249.449599,7.415
rt_ret,gjrGARCH,1,1,1,0,snorm,0.794616703,-7249.494629,7.256
rt_ret,gjrGARCH,1,2,0,0,snorm,0.794654824,-7249.843197,6.225
rt_ret,sGARCH,1,1,0,0,snorm,0.794698347,-7254.836204,3.345
rt_ret,sGARCH,2,2,0,0,snorm,0.794763629,-7250.838049,5.245
rt_ret,sGARCH,2,1,0,1,snorm,0.794775317,-7250.944919,5.435
rt_ret,sGARCH,2,1,1,0,snorm,0.794778256,-7250.971796,5.929
rt_ret,gjrGARCH,1,2,0,1,snorm,0.794885402,-7249.653996,8.723
rt_ret,gjrGARCH,1,2,1,0,snorm,0.794890311,-7249.698881,8.651
rt_ret,sGARCH,1,1,0,1,snorm,0.794930166,-7254.658296,4.75
rt_ret,sGARCH,1,1,1,0,snorm,0.7949349,-7254.701586,4.362
rt_ret,sGARCH,1,2,0,0,snorm,0.79497185,-7255.039435,4.038
rt_ret,sGARCH,2,2,0,1,snorm,0.795000713,-7250.708338,7.111
rt_ret,sGARCH,2,2,1,0,snorm,0.795004042,-7250.738773,7.666
rt_ret,sGARCH,1,2,0,1,snorm,0.795203727,-7254.862092,5.531
rt_ret,sGARCH,1,2,1,0,snorm,0.795208447,-7254.905242,5.509
rt_ret,eGARCH,1,1,0,0,norm,0.795219119,-7259.597881,2.797
rt_ret,eGARCH,1,1,0,1,norm,0.795246351,-7257.549339,4.053
rt_ret,eGARCH,1,1,1,0,norm,0.795294719,-7257.991587,4.34
rt_ret,eGARCH,1,2,0,0,norm,0.795442405,-7259.341956,3.691
rt_ret,eGARCH,1,2,0,1,norm,0.795478651,-7257.375856,5.101
rt_ret,eGARCH,1,2,1,0,norm,0.795524733,-7257.797205,5.153
rt_ret,gjrGARCH,1,1,0,0,norm,0.796430049,-7270.670023,4.002
rt_ret,gjrGARCH,1,1,0,1,norm,0.796679066,-7270.649362,5.896
rt_ret,gjrGARCH,1,1,1,0,norm,0.796679611,-7270.654348,5.681
rt_ret,gjrGARCH,1,2,0,0,norm,0.796703675,-7270.874374,4.604
rt_ret,sGARCH,2,1,0,0,norm,0.79671374,-7273.263952,3.016
rt_ret,sGARCH,1,1,0,0,norm,0.796908612,-7277.343338,2.009
rt_ret,sGARCH,2,2,0,0,norm,0.796931885,-7272.961014,4.167
rt_ret,gjrGARCH,1,2,0,1,norm,0.79695271,-7270.853913,6.786
rt_ret,gjrGARCH,1,2,1,0,norm,0.79695325,-7270.85885,6.525
rt_ret,sGARCH,2,1,0,1,norm,0.79696449,-7273.259144,4.553
rt_ret,sGARCH,2,1,1,0,norm,0.796964616,-7273.260295,4.201
rt_ret,sGARCH,1,1,0,1,norm,0.797159861,-7277.34306,3.708
rt_ret,sGARCH,1,1,1,0,norm,0.797159869,-7277.343129,3.608
rt_ret,sGARCH,1,2,0,0,norm,0.797182198,-7277.547294,3.117
rt_ret,sGARCH,2,2,0,1,norm,0.797182557,-7272.955523,5.962
rt_ret,sGARCH,2,2,1,0,norm,0.797182701,-7272.956838,5.831
rt_ret,sGARCH,1,2,0,1,norm,0.797433441,-7277.546993,4.606
rt_ret,sGARCH,1,2,1,0,norm,0.797433449,-7277.547067,4.684
rt_ret,gjrGARCH,2,2,0,0,snorm,0.81967468,-7474.017293,8.158
rt_ret,gjrGARCH,2,2,0,1,snorm,0.819854597,-7473.364934,11.088
rt_ret,gjrGARCH,2,2,1,0,snorm,0.819870319,-7473.508682,11.522
rt_ret,gjrGARCH,2,2,0,0,norm,0.820531298,-7484.147246,6.233
rt_ret,gjrGARCH,2,2,0,1,norm,0.820635019,-7482.798153,8.271
rt_ret,gjrGARCH,2,2,1,0,norm,0.820667091,-7483.091402,7.917
rt_ret,gjrGARCH,2,1,0,0,snorm,0.821187364,-7490.14598,6.904
rt_ret,gjrGARCH,2,1,0,1,snorm,0.821416476,-7489.943403,8.962
rt_ret,gjrGARCH,2,1,1,0,snorm,0.821421044,-7489.985173,9.059
rt_ret,gjrGARCH,2,1,0,0,norm,0.821928694,-7499.221821,4.606
rt_ret,gjrGARCH,2,1,0,1,norm,0.822081908,-7498.325249,6.756
rt_ret,gjrGARCH,2,1,1,0,norm,0.82210192,-7498.508223,6.334
da_diff,gjrGARCH,1,1,1,1,sstd,6.00097042,-54849.1949,17.59
da_diff,gjrGARCH,1,2,1,1,sstd,6.001254179,-54849.49201,17.286
da_diff,gjrGARCH,1,1,1,0,sstd,6.001934645,-54860.30874,13.786
da_diff,gjrGARCH,1,2,1,1,std,6.002865173,-54866.51957,10.257
da_diff,gjrGARCH,1,2,1,0,std,6.003805724,-54877.41695,8.445
da_diff,gjrGARCH,2,1,1,0,sstd,6.013742966,-54963.68323,23.81
da_diff,gjrGARCH,2,1,1,1,std,6.014642753,-54971.91044,13.99
da_diff,gjrGARCH,1,2,1,0,sstd,6.022067188,-55042.09319,16.41
da_diff,gjrGARCH,1,1,1,0,std,6.029009065,-55110.16119,9.426
da_diff,gjrGARCH,2,1,1,1,sstd,6.029248795,-55103.16337,30.806
da_diff,csGARCH,2,1,1,0,sstd,6.029419708,-55107.02352,21.929
da_diff,csGARCH,2,1,1,1,sstd,6.029563239,-55106.03849,20.624
da_diff,csGARCH,2,2,1,0,sstd,6.029656631,-55106.89242,17.634
da_diff,csGARCH,2,2,1,1,sstd,6.029799625,-55105.9025,20.608
da_diff,csGARCH,2,1,1,0,std,6.030097155,-55115.51519,8.374
da_diff,csGARCH,2,1,1,1,std,6.030202553,-55114.18146,10.242
da_diff,csGARCH,2,2,1,0,std,6.030344554,-55115.47985,9.906
da_diff,csGARCH,2,2,1,1,std,6.030449156,-55114.13887,11.149
da_diff,csGARCH,1,1,1,1,sstd,6.030976759,-55121.26042,13.594
da_diff,csGARCH,1,1,1,0,sstd,6.031240791,-55125.97203,12.528
da_diff,csGARCH,1,2,1,1,sstd,6.031321583,-55122.11591,16.169
da_diff,csGARCH,1,2,1,0,sstd,6.031587443,-55126.84421,13.932
da_diff,csGARCH,1,1,1,1,std,6.031598308,-55129.24099,8.744
da_diff,csGARCH,1,1,1,0,std,6.031919135,-55134.47193,7.192
da_diff,csGARCH,1,2,1,1,std,6.031942712,-55130.09261,9.855
da_diff,csGARCH,1,2,1,0,std,6.03226503,-55135.33716,8.121
da_diff,gjrGARCH,2,2,1,0,std,6.0362879,-55169.82283,14.954
da_diff,sGARCH,2,2,1,0,sstd,6.044343527,-55245.7769,14.729
da_diff,sGARCH,1,2,1,1,sstd,6.044386148,-55246.1666,13.125
da_diff,sGARCH,1,2,1,0,sstd,6.044400533,-55248.59559,11.37
da_diff,sGARCH,2,2,1,1,sstd,6.044615413,-55245.96546,15.762
da_diff,sGARCH,1,1,1,0,std,6.045199686,-55260.49765,5.654
da_diff,sGARCH,1,2,1,1,std,6.045385817,-55257.60453,7.961
da_diff,sGARCH,2,2,1,0,std,6.045430503,-55258.01313,8.075
da_diff,sGARCH,2,1,1,0,std,6.045446564,-55260.45747,6.741
da_diff,sGARCH,1,2,1,0,std,6.045446569,-55260.45752,6.112
da_diff,sGARCH,2,2,1,1,std,6.045622569,-55257.47181,9.377
da_diff,gjrGARCH,1,1,1,1,std,6.056482902,-55359.07073,10.158
da_diff,gjrGARCH,2,1,1,0,std,6.061737801,-55404.82144,12.834
da_diff,gjrGARCH,2,2,1,0,sstd,6.065881342,-55438.11307,27.928
da_diff,gjrGARCH,2,2,1,1,std,6.086482402,-55626.47886,16.942
da_diff,gjrGARCH,2,2,1,1,sstd,6.090939629,-55664.93613,28.83
da_diff,gjrGARCH,2,2,0,1,sstd,6.092111914,-55677.9523,24.389
da_diff,gjrGARCH,2,1,0,1,sstd,6.093517556,-55693.10219,19.971
da_diff,gjrGARCH,1,1,0,1,sstd,6.096395762,-55724.01397,13.507
da_diff,gjrGARCH,1,2,0,1,sstd,6.096499162,-55722.66195,14.91
da_diff,gjrGARCH,2,2,0,1,std,6.098648862,-55740.0203,13.549
da_diff,gjrGARCH,1,1,0,1,std,6.102887095,-55785.66496,7.633
da_diff,gjrGARCH,1,2,0,1,std,6.102925274,-55783.71656,9.006
da_diff,csGARCH,2,1,0,1,sstd,6.111787274,-55860.15136,15.313
da_diff,csGARCH,2,2,0,1,sstd,6.112002511,-55859.82198,18.097
da_diff,gjrGARCH,2,1,0,1,std,6.11340188,-55877.21195,13.466
da_diff,csGARCH,1,1,0,1,sstd,6.11412543,-55883.82773,11.65
da_diff,csGARCH,1,2,0,1,sstd,6.114454392,-55884.53815,13.895
da_diff,csGARCH,2,1,0,1,std,6.119983165,-55937.38793,8.462
da_diff,csGARCH,2,2,0,1,std,6.12023443,-55937.38793,9.512
da_diff,csGARCH,1,1,0,1,std,6.122729848,-55964.79968,7.221
da_diff,csGARCH,1,2,0,1,std,6.123055143,-55965.47656,8.005
da_diff,sGARCH,1,1,0,1,sstd,6.12919952,-56026.25262,10.759
da_diff,sGARCH,2,2,0,1,sstd,6.12921435,-56021.79327,14.019
da_diff,sGARCH,2,1,0,1,sstd,6.129442334,-56026.17531,11.342
da_diff,sGARCH,1,2,0,1,sstd,6.129442339,-56026.17535,11.418
da_diff,sGARCH,1,2,0,1,std,6.139187225,-56117.5752,6.413
da_diff,sGARCH,2,2,0,1,std,6.139302666,-56116.33325,8.045
da_diff,sGARCH,1,1,1,1,sstd,6.159229552,-56298.53473,9.651
da_diff,sGARCH,1,1,1,1,std,6.159269604,-56301.19844,5.462
da_diff,sGARCH,2,1,1,1,sstd,6.159483097,-56298.55555,11.435
da_diff,sGARCH,2,1,1,1,std,6.159523106,-56301.21884,6.577
da_diff,sGARCH,1,1,1,0,sstd,6.164422713,-56348.31589,7.897
da_diff,sGARCH,2,1,1,0,sstd,6.164676048,-56348.33476,9.778
da_diff,gjrGARCH,1,2,1,1,snorm,6.181192006,-56497.05096,9.792
da_diff,gjrGARCH,1,2,1,0,snorm,6.183475983,-56520.23197,8.316
da_diff,csGARCH,2,1,1,1,snorm,6.191243304,-56586.65757,7.159
da_diff,csGARCH,2,2,1,1,snorm,6.19149456,-56586.65752,8.468
da_diff,csGARCH,2,1,1,0,snorm,6.192937008,-56604.44139,6.429
da_diff,csGARCH,2,2,1,0,snorm,6.193188267,-56604.44134,7.507
da_diff,csGARCH,1,1,1,1,snorm,6.195938744,-56631.88776,5.857
da_diff,csGARCH,1,2,1,1,snorm,6.196248401,-56632.42168,7.172
da_diff,csGARCH,2,1,1,1,norm,6.199857978,-56667.72328,5.848
da_diff,csGARCH,2,2,1,1,norm,6.200109224,-56667.72311,6.974
da_diff,csGARCH,1,1,1,0,snorm,6.201042998,-56680.85598,5.037
da_diff,csGARCH,1,2,1,0,snorm,6.201358764,-56681.44571,5.943
da_diff,csGARCH,2,1,1,0,norm,6.202730212,-56696.28301,5.276
da_diff,csGARCH,2,2,1,0,norm,6.202981484,-56696.28306,5.969
da_diff,csGARCH,1,1,1,1,norm,6.20307974,-56699.47892,5.193
da_diff,csGARCH,1,2,1,1,norm,6.203385293,-56699.97528,7.005
da_diff,sGARCH,1,1,0,1,std,6.204067257,-56713.10329,4.32
da_diff,sGARCH,2,1,0,1,std,6.204319886,-56713.11569,5.261
da_diff,csGARCH,1,1,1,0,norm,6.208805932,-56754.13385,4.121
da_diff,csGARCH,1,2,1,0,norm,6.209117461,-56754.68483,5.794
da_diff,csGARCH,2,1,0,1,snorm,6.25041105,-57129.95529,6
da_diff,csGARCH,2,2,0,1,snorm,6.250662312,-57129.95527,7.309
da_diff,csGARCH,1,1,0,1,snorm,6.253050379,-57156.38546,4.78
da_diff,csGARCH,1,2,0,1,snorm,6.25334498,-57156.78169,6.13
da_diff,gjrGARCH,2,2,1,1,snorm,6.256708137,-57182.93786,11.31
da_diff,gjrGARCH,2,2,1,1,norm,6.2622395,-57235.81129,8.603
da_diff,csGARCH,2,1,0,1,norm,6.265035811,-57265.97426,5.396
da_diff,csGARCH,2,2,0,1,norm,6.265287083,-57265.9743,5.719
da_diff,csGARCH,1,1,0,1,norm,6.26690938,-57285.40273,3.845
da_diff,csGARCH,1,2,0,1,norm,6.267203259,-57285.79232,4.92
da_diff,gjrGARCH,2,2,1,0,snorm,6.269772506,-57304.68933,9.563
da_diff,gjrGARCH,1,2,1,1,norm,6.271897574,-57328.71479,5.715
da_diff,gjrGARCH,2,1,1,1,snorm,6.277440713,-57374.80358,9.582
da_diff,gjrGARCH,2,2,1,0,norm,6.278674499,-57388.38214,6.988
da_diff,gjrGARCH,2,1,1,1,norm,6.279331886,-57394.39296,7.186
da_diff,gjrGARCH,1,1,1,1,snorm,6.282876834,-57429.10365,6.108
da_diff,gjrGARCH,1,2,1,0,norm,6.286277067,-57462.49117,4.578
da_diff,gjrGARCH,1,1,1,1,norm,6.288001121,-57478.25506,4.57
da_diff,gjrGARCH,2,1,1,0,snorm,6.288718562,-57480.22003,7.889
da_diff,gjrGARCH,1,1,1,0,snorm,6.293235917,-57526.11941,5.131
da_diff,gjrGARCH,2,1,1,0,norm,6.29420636,-57532.69517,5.814
da_diff,gjrGARCH,1,2,0,1,snorm,6.294308698,-57533.6309,6.408
da_diff,gjrGARCH,2,2,0,1,snorm,6.294797038,-57533.50114,9.597
da_diff,gjrGARCH,1,1,1,0,norm,6.298290037,-57574.62928,3.684
da_diff,gjrGARCH,1,2,0,1,norm,6.306490854,-57647.31593,4.872
da_diff,gjrGARCH,2,2,0,1,norm,6.306898528,-57646.44855,7.017
da_diff,gjrGARCH,1,1,0,1,snorm,6.315613602,-57730.72978,4.832
da_diff,gjrGARCH,2,1,0,1,snorm,6.316006128,-57729.72389,8.06
da_diff,gjrGARCH,1,1,0,1,norm,6.325797992,-57826.14827,3.633
da_diff,gjrGARCH,2,1,0,1,norm,6.326225203,-57825.45946,5.865
da_diff,sGARCH,1,2,1,1,snorm,6.331546478,-57874.11454,4.992
da_diff,sGARCH,2,2,1,1,snorm,6.331797738,-57874.11448,6.261
da_diff,sGARCH,1,2,1,1,norm,6.334291186,-57901.50827,3.779
da_diff,sGARCH,2,2,1,1,norm,6.334543041,-57901.51362,4.72
da_diff,sGARCH,1,2,0,1,snorm,6.342214997,-57973.95963,4.007
da_diff,sGARCH,2,2,0,1,snorm,6.342466285,-57973.9598,5.176
da_diff,sGARCH,1,1,1,1,snorm,6.346652163,-58014.53086,4.294
da_diff,sGARCH,2,1,1,1,snorm,6.346901332,-58014.51165,5.101
da_diff,sGARCH,1,1,1,1,norm,6.348484327,-58033.58077,2.904
da_diff,sGARCH,2,1,1,1,norm,6.348733487,-58033.56145,3.777
da_diff,sGARCH,1,2,1,0,snorm,6.349165234,-58037.50913,4.096
da_diff,sGARCH,2,2,1,0,snorm,6.349416494,-58037.50903,4.82
da_diff,sGARCH,1,2,0,1,norm,6.350314825,-58050.31793,2.979
da_diff,sGARCH,2,2,0,1,norm,6.350566112,-58050.31805,3.895
da_diff,sGARCH,1,2,1,0,norm,6.350705678,-58053.8917,2.834
da_diff,sGARCH,2,2,1,0,norm,6.350956948,-58053.89166,3.914
da_diff,sGARCH,1,1,0,1,snorm,6.355283958,-58095.7532,3.469
da_diff,sGARCH,2,1,0,1,snorm,6.355532764,-58095.73064,4.48
da_diff,sGARCH,1,1,1,0,snorm,6.361292773,-58150.6948,3.507
da_diff,sGARCH,2,1,1,0,snorm,6.361541763,-58150.67392,4.113
da_diff,sGARCH,1,1,0,1,norm,6.361739787,-58157.07961,2.226
da_diff,sGARCH,2,1,0,1,norm,6.361988454,-58157.05576,3.087
da_diff,sGARCH,1,1,1,0,norm,6.362165488,-58160.97201,2.098
da_diff,sGARCH,2,1,1,0,norm,6.362414319,-58160.94966,3.078
da_diff,csGARCH,2,1,0,0,sstd,6.368871183,-58213.09552,10.398
da_diff,csGARCH,2,2,0,0,sstd,6.369122445,-58213.0955,13.019
da_diff,csGARCH,1,1,0,0,sstd,6.369413089,-58220.3479,9.144
da_diff,csGARCH,1,2,0,0,sstd,6.369752901,-58221.15751,10.463
da_diff,gjrGARCH,2,1,0,0,sstd,6.377857206,-58295.25922,18.859
da_diff,gjrGARCH,1,2,0,0,sstd,6.378122607,-58299.98338,13.283
da_diff,gjrGARCH,1,1,0,0,sstd,6.37900508,-58310.34976,12.247
da_diff,sGARCH,1,1,0,0,sstd,6.385085087,-58368.23982,8.322
da_diff,sGARCH,1,2,0,0,sstd,6.385088751,-58365.9758,8.366
da_diff,sGARCH,2,1,0,0,sstd,6.385336376,-58368.23996,9.317
da_diff,sGARCH,2,2,0,0,sstd,6.385340054,-58365.9761,9.943
da_diff,csGARCH,2,1,0,0,std,6.390212523,-58410.52752,6.024
da_diff,csGARCH,2,2,0,0,std,6.39046379,-58410.52752,7.57
da_diff,csGARCH,1,1,0,0,std,6.390850822,-58418.6613,5.187
da_diff,csGARCH,1,2,0,0,std,6.391186049,-58419.42896,5.776
da_diff,gjrGARCH,2,2,0,0,sstd,6.393928991,-58439.91415,24.937
da_diff,gjrGARCH,2,2,0,0,std,6.397129741,-58471.47764,12.287
da_diff,gjrGARCH,1,2,0,0,std,6.397669317,-58481.00621,6.878
da_diff,gjrGARCH,2,1,0,0,std,6.471319948,-59152.13326,6.971
da_diff,sGARCH,1,2,0,0,std,6.479963036,-59235.75634,3.793
da_diff,sGARCH,2,2,0,0,std,6.480214269,-59235.75598,4.988
da_diff,gjrGARCH,1,1,0,0,std,6.485115538,-59282.86824,4.48
da_diff,csGARCH,2,1,0,0,snorm,6.485458506,-59281.40917,4.134
da_diff,csGARCH,1,1,0,0,snorm,6.485532785,-59284.38583,3.572
da_diff,csGARCH,2,2,0,0,snorm,6.485709783,-59281.40926,4.899
da_diff,csGARCH,1,2,0,0,snorm,6.485841882,-59284.91457,4.094
da_diff,sGARCH,1,1,0,0,std,6.486581984,-59298.57424,3.086
da_diff,sGARCH,2,1,0,0,std,6.486831325,-59298.55654,3.764
da_diff,csGARCH,1,1,0,0,norm,6.505457048,-59468.86085,2.647
da_diff,csGARCH,2,1,0,0,norm,6.505565724,-59467.55701,3.934
da_diff,csGARCH,1,2,0,0,norm,6.505768499,-59469.41108,3.279
da_diff,csGARCH,2,2,0,0,norm,6.505816994,-59467.55701,3.991
da_diff,gjrGARCH,2,2,0,0,snorm,6.553200462,-59898.51029,6.692
da_diff,gjrGARCH,2,1,0,0,snorm,6.556946914,-59935.06343,5.983
da_diff,gjrGARCH,1,2,0,0,snorm,6.560101056,-59966.20082,4.48
da_diff,gjrGARCH,1,1,0,0,snorm,6.567145609,-60032.91021,3.724
da_diff,sGARCH,1,2,0,0,snorm,6.568089397,-60041.53972,2.774
da_diff,sGARCH,2,2,0,0,snorm,6.568340661,-60041.53964,3.285
